,Unnamed: 0,host_listings_count,accommodates,bathrooms,bedrooms,guests_included,minimum_nights,number_of_reviews,calculated_host_listings_count,price,latitude,longitude,room_type,instant_bookable,pricen
3306,12973,1.0,2,1.0,1.0,1,3,9,1,$125.00,52.360996062299996,4.8619862091,Entire home/apt,f,125.0
3307,12974,1.0,2,1.0,1.0,1,5,28,1,$100.00,52.36579911649999,4.8726464782,Entire home/apt,f,100.0
3308,12975,1.0,3,1.0,1.0,2,3,18,1,$115.00,52.3658611241,4.8616520197,Private room,f,115.0
3309,12976,1.0,4,2.5,3.0,1,2,41,1,$225.00,52.3611872688,4.8722341109,Entire home/apt,f,225.0
3310,12977,3.0,2,1.0,1.0,1,5,12,3,$119.00,52.3686374753,4.8703355368,Entire home/apt,f,119.0
3311,12978,2.0,1,1.0,1.0,1,3,10,2,$59.00,52.36598429520001,4.8780811095,Private room,f,59.0
3312,12979,1.0,2,1.0,0.0,1,3,11,1,$100.00,52.370572296999995,4.8696646303,Entire home/apt,f,100.0
3313,1298,1.0,5,1.0,3.0,1,2,1,1,$125.00,52.3474345721,5.0107508735,Entire home/apt,f,125.0
3314,12980,1.0,3,1.0,1.0,1,3,5,1,$142.00,52.3626622153,4.8655280515,Entire home/apt,f,142.0
3315,12981,1.0,2,1.0,0.0,1,1,28,1,$159.00,52.3596057876,4.8606846364,Entire home/apt,t,159.0
3316,12982,1.0,2,1.0,1.0,2,3,8,1,$188.00,52.3698684426,4.8715879689,Entire home/apt,f,188.0
3317,12983,1.0,2,1.0,0.0,1,2,3,1,$125.00,52.3702625779,4.8494381125,Entire home/apt,f,125.0
3318,12984,1.0,4,1.0,2.0,2,2,32,1,$95.00,52.3701632605,4.8484969939,Entire home/apt,f,95.0
3319,12985,1.0,2,1.0,1.0,1,2,2,1,$100.00,52.363429543100004,4.8678677282,Entire home/apt,f,100.0
3320,12986,1.0,2,1.0,1.0,1,2,0,1,$179.00,52.3689646188,4.8744322843,Entire home/apt,f,179.0
3321,12987,1.0,1,1.0,1.0,1,1,87,1,$46.00,52.369875002600004,4.8493092677,Private room,f,46.0
3322,12988,1.0,2,1.0,1.0,2,3,14,1,$120.00,52.360846814,4.8597582136,Entire home/apt,f,120.0
3323,12989,1.0,5,2.0,4.0,2,1,12,1,$325.00,52.3689631488,4.8676633576,Entire home/apt,f,325.0
3324,1299,1.0,4,1.0,3.0,1,2,3,1,$155.00,52.3551858261,5.000350056,Entire home/apt,t,155.0
3325,12990,2.0,2,1.0,1.0,2,2,17,2,$88.00,52.3721733528,4.8701540719,Private room,f,88.0
3326,12991,1.0,2,1.0,1.0,1,2,1,1,$80.00,52.370259831300004,4.8553123134,Private room,t,80.0
3327,12992,2.0,5,1.0,2.0,1,2,7,2,$80.00,52.371149881,4.8731365285,Entire home/apt,f,80.0
3328,12993,1.0,3,1.0,2.0,1,2,0,1,$500.00,52.3617472322,4.8589192036,Entire home/apt,f,500.0
3329,12994,1.0,4,1.0,1.0,1,2,3,1,$150.00,52.3618228793,4.8516072152,Entire home/apt,f,150.0
3330,12995,1.0,2,1.0,1.0,1,1,1,1,$125.00,52.3690712562,4.8516235823,Entire home/apt,f,125.0
3331,12996,1.0,5,1.0,3.0,1,7,1,1,$267.00,52.3639846046,4.8770893941,Entire home/apt,f,267.0
3332,12997,1.0,2,1.0,1.0,1,3,3,1,$55.00,52.3614106837,4.8549614006,Entire home/apt,f,55.0
3333,12998,1.0,4,1.5,4.0,2,3,13,1,$180.00,52.3705437092,4.8593885353,Entire home/apt,t,180.0
3334,12999,1.0,2,1.0,1.0,1,1,6,1,$169.00,52.3632170113,4.850852887099999,Entire home/apt,f,169.0
3335,13,1.0,4,2.0,2.0,2,1,44,1,$300.00,52.3669030291,4.8755902823,Entire home/apt,f,300.0
3336,130,1.0,2,1.0,1.0,1,2,3,1,$55.00,52.323287388800004,4.9668107920999995,Entire home/apt,f,55.0
3337,1300,2.0,2,1.0,0.0,2,3,193,2,$78.00,52.3774774175,4.9616971374,Private room,f,78.0
3338,13000,1.0,2,1.0,1.0,2,1,215,1,$82.00,52.371594461499996,4.8696923531,Private room,f,82.0
3339,13001,1.0,4,1.0,2.0,2,4,0,1,$110.00,52.37218282439999,4.848740691600001,Entire home/apt,f,110.0
3340,13002,1.0,2,1.0,1.0,1,1,0,1,$215.00,52.369175851,4.8742597618,Entire home/apt,f,215.0
3341,13003,1.0,2,1.0,1.0,1,1,9,1,$59.00,52.365743369700006,4.8666210779000005,Private room,f,59.0
3342,13004,1.0,6,1.0,3.0,4,2,31,1,$600.00,52.3652366041,4.8782495751,Entire home/apt,f,600.0
3343,13005,1.0,3,1.0,1.0,2,2,26,1,$150.00,52.3611909212,4.8657603253,Entire home/apt,f,150.0
3344,13006,1.0,4,1.0,2.0,2,3,26,1,$125.00,52.3595014571,4.8624818805,Entire home/apt,f,125.0
3345,13007,1.0,3,1.5,2.0,1,3,2,1,$100.00,52.369423015500004,4.8504561774,Entire home/apt,f,100.0
3346,13008,16.0,4,1.0,2.0,1,3,6,8,$225.00,52.368133450200006,4.8741083745000005,Entire home/apt,f,225.0
3347,13009,2.0,2,1.0,1.0,2,4,15,1,$95.00,52.3718441275,4.8534425624,Entire home/apt,f,95.0
3348,1301,1.0,4,1.5,2.0,1,3,1,1,$131.00,52.3477076915,5.0084794762,Entire home/apt,f,131.0
3349,13010,1.0,4,1.0,1.0,2,3,0,1,$120.00,52.3607962329,4.8640781913,Entire home/apt,f,120.0
3350,13011,1.0,2,1.0,1.0,1,9,5,1,$65.00,52.3601475971,4.865599802699999,Entire home/apt,f,65.0
3351,13012,7.0,2,0.0,1.0,1,1,3,3,$75.00,52.3671049706,4.8607190754000005,Private room,f,75.0
3352,13013,1.0,2,1.0,1.0,2,3,8,1,$165.00,52.3598121021,4.8578615457000005,Entire home/apt,f,165.0
3353,13014,1.0,4,1.0,2.0,2,5,100,1,$147.00,52.3620713741,4.8748275196,Entire home/apt,f,147.0
3354,13015,1.0,2,1.0,1.0,1,3,1,1,$89.00,52.364518589,4.8641311994,Entire home/apt,f,89.0
3355,13016,1.0,2,1.5,1.0,1,1,11,1,$120.00,52.3694944164,4.8546939806000005,Entire home/apt,f,120.0
3356,13017,1.0,4,1.0,1.0,2,3,10,1,$149.00,52.3618085337,4.864465817799999,Entire home/apt,f,149.0
3357,13018,1.0,4,2.0,3.0,6,2,8,1,$320.00,52.362829776999995,4.8672613268000005,Entire home/apt,t,320.0
3358,13019,1.0,2,1.0,2.0,1,3,6,1,$90.00,52.363293265799996,4.8738477942000005,Entire home/apt,f,90.0
3359,1302,1.0,5,1.5,3.0,1,3,2,1,$160.00,52.358626521400005,4.9919798907,Entire home/apt,f,160.0
3360,13020,1.0,2,1.0,1.0,2,1,3,1,$69.00,52.3656636658,4.8675913800999995,Entire home/apt,f,69.0
3361,13021,1.0,4,1.0,1.0,2,4,56,1,$125.00,52.3721359846,4.8721900688,Entire home/apt,f,125.0
3362,13022,1.0,2,1.0,1.0,2,2,52,1,$105.00,52.356768330200005,4.8554378209,Entire home/apt,f,105.0
3363,13023,3.0,2,1.0,1.0,2,2,36,2,$80.00,52.3713574625,4.8490704753,Private room,t,80.0
3364,13024,1.0,4,1.0,1.0,3,4,43,1,$160.00,52.3631357146,4.8638904533,Entire home/apt,t,160.0
3365,13025,1.0,2,1.0,1.0,1,2,21,1,$99.00,52.366521540600004,4.870514421,Entire home/apt,t,99.0
3366,13026,1.0,2,1.0,1.0,1,2,12,1,$140.00,52.3613401578,4.8560224149,Entire home/apt,f,140.0
3367,13027,1.0,2,1.0,1.0,1,1,0,1,$125.00,52.3712401435,4.8613652825,Shared room,f,125.0
3368,13028,1.0,2,1.0,1.0,1,2,17,1,$150.00,52.3658450251,4.8766225149,Entire home/apt,f,150.0
3369,13029,1.0,2,1.0,1.0,1,9,5,1,$86.00,52.3585897778,4.8554796294,Entire home/apt,f,86.0
3370,1303,1.0,2,1.0,1.0,1,1,3,1,$80.00,52.377345733999995,4.8786553511,Entire home/apt,f,80.0
3371,13030,1.0,4,1.0,2.0,4,3,6,1,$160.00,52.370709955200006,4.8723105991,Entire home/apt,f,160.0
3372,13031,1.0,2,1.0,1.0,1,2,0,1,$70.00,52.3743200446,4.8639717407,Entire home/apt,f,70.0
3373,13032,1.0,2,1.0,1.0,1,3,14,1,$90.00,52.3716663071,4.8545594507,Entire home/apt,f,90.0
3374,13033,32.0,2,1.0,1.0,1,2,0,29,$79.00,52.3706476661,4.8516189683999995,Entire home/apt,t,79.0
3375,13034,18.0,4,1.0,1.0,2,3,2,14,$95.00,52.362571956000004,4.8658067292,Entire home/apt,f,95.0
3376,13035,1.0,2,1.0,1.0,1,2,0,1,$167.00,52.3728618497,4.8662532023,Entire home/apt,f,167.0
3377,13036,1.0,2,1.0,1.0,1,2,9,1,$89.00,52.366593155100006,4.8629209586,Entire home/apt,f,89.0
3378,13037,1.0,4,1.0,2.0,4,1,9,1,$320.00,52.36800011890001,4.8741132333,Entire home/apt,f,320.0
3379,13038,1.0,2,1.0,1.0,1,2,6,1,$135.00,52.366817735699996,4.8750384335,Entire home/apt,f,135.0
3380,13039,5.0,2,1.0,1.0,1,1,33,5,$109.00,52.367239741300004,4.8732526865,Entire home/apt,t,109.0
3381,1304,1.0,2,1.0,1.0,2,3,17,1,$140.00,52.375481578199995,4.8818011262,Entire home/apt,f,140.0
3382,13040,1.0,2,1.5,1.0,1,3,8,1,$95.00,52.365671812200006,4.860613346,Entire home/apt,f,95.0
3383,13041,1.0,2,1.0,1.0,2,2,22,1,$105.00,52.366042718900005,4.8695461826,Entire home/apt,f,105.0
3384,13042,1.0,2,1.0,1.0,2,2,4,1,$109.00,52.3730653754,4.8580066526,Entire home/apt,f,109.0
3385,13043,1.0,4,1.5,2.0,2,5,6,1,$90.00,52.362668695500005,4.8622017631,Entire home/apt,f,90.0
3386,13044,1.0,2,1.0,1.0,2,15,80,1,$130.00,52.3677914296,4.8506679822,Entire home/apt,f,130.0
3387,13045,1.0,2,1.0,1.0,1,2,18,1,$69.00,52.368240832299996,4.850518560799999,Entire home/apt,f,69.0
3388,13046,7.0,4,1.0,2.0,1,3,0,7,$180.00,52.3642775338,4.8664226591,Entire home/apt,t,180.0
3389,13047,1.0,2,1.0,2.0,1,2,0,1,$120.00,52.3592386237,4.8577159331,Entire home/apt,f,120.0
3390,13048,1.0,2,1.0,1.0,1,2,0,1,$80.00,52.361734849399994,4.8653062753,Entire home/apt,f,80.0
3391,13049,1.0,2,1.0,1.0,1,4,8,1,$115.00,52.363443493599995,4.8750091512,Entire home/apt,f,115.0
3392,1305,25.0,4,1.0,1.0,1,7,0,18,$185.00,52.3712036337,4.880554544100001,Entire home/apt,f,185.0
3393,13050,1.0,3,1.0,0.0,1,1,74,1,$150.00,52.36771088729999,4.8708313824000005,Entire home/apt,t,150.0
3394,13051,1.0,4,1.0,2.0,2,2,15,1,$175.00,52.3673090309,4.8738407411,Entire home/apt,f,175.0
3395,13052,1.0,2,1.0,1.0,1,2,9,1,$140.00,52.3701062957,4.8605525647,Entire home/apt,f,140.0
3396,13053,1.0,2,1.0,1.0,1,2,2,1,$130.00,52.372847235900004,4.8738436938,Entire home/apt,f,130.0
3397,13054,1.0,2,1.0,1.0,2,3,39,1,$149.00,52.368745033900005,4.8504778906,Entire home/apt,f,149.0
3398,13055,2.0,2,1.0,1.0,1,1,5,2,$50.00,52.3705004122,4.849799788,Private room,f,50.0
3399,13056,1.0,2,1.0,1.0,1,4,6,1,$125.00,52.3703750065,4.8511782755,Entire home/apt,f,125.0
3400,13057,3.0,2,0.5,1.0,1,2,9,3,$55.00,52.3660773257,4.8702846312,Private room,t,55.0
3401,13058,3.0,2,1.0,0.0,1,2,64,3,$120.00,52.3709347993,4.8624083913,Entire home/apt,f,120.0
3402,13059,28.0,2,1.0,1.0,1,2,5,28,$79.00,52.364172418100004,4.8560929023,Entire home/apt,t,79.0
3403,1306,1.0,2,1.0,1.0,2,3,18,1,$89.00,52.3777910979,4.8843736628,Entire home/apt,f,89.0
3404,13060,1.0,2,1.0,1.0,1,2,4,1,$120.00,52.369183358,4.8671546297,Entire home/apt,f,120.0
3405,13061,1.0,2,1.0,0.0,1,2,6,1,$79.00,52.3687078122,4.872378498,Private room,t,79.0
3406,13062,3.0,2,1.0,1.0,1,2,61,3,$70.00,52.3610096839,4.8547037448,Private room,t,70.0
3407,13063,1.0,4,1.0,2.0,1,2,5,1,$200.00,52.3735539111,4.8636274149,Entire home/apt,f,200.0
3408,13064,1.0,4,1.0,2.0,1,4,1,1,$125.00,52.3619439538,4.8666865221,Entire home/apt,f,125.0
3409,13065,1.0,2,1.0,1.0,2,2,12,1,$130.00,52.371172529,4.862829103399999,Entire home/apt,f,130.0
3410,13066,2.0,1,0.5,1.0,1,1,115,2,$49.00,52.3604067486,4.8579666746,Private room,t,49.0
3411,13067,1.0,2,1.0,1.0,6,2,28,1,$99.00,52.3678216383,4.8654559089,Private room,f,99.0
3412,13068,43.0,2,1.0,1.0,1,2,1,42,$120.00,52.3624011159,4.8650891565,Entire home/apt,t,120.0
3413,13069,1.0,2,1.0,1.0,1,2,0,1,$95.00,52.372270048100006,4.8622603449,Entire home/apt,t,95.0
3414,1307,1.0,2,1.0,1.0,2,2,65,1,$200.00,52.3766121125,4.8887990261,Entire home/apt,f,200.0
3415,13070,1.0,2,1.5,1.0,1,2,0,1,$160.00,52.368564320699996,4.8570231474000005,Entire home/apt,f,160.0
3416,13071,1.0,4,1.0,2.0,1,2,4,1,$199.00,52.367650679499995,4.875092073999999,Entire home/apt,f,199.0
3417,13072,1.0,4,1.0,1.0,2,3,97,1,$135.00,52.3652029265,4.868293989,Private room,f,135.0
3418,13073,1.0,2,1.0,1.0,1,1,1,1,$76.00,52.362880101,4.8650412194,Entire home/apt,f,76.0
3419,13074,1.0,2,1.0,1.0,2,2,6,1,$130.00,52.370005853100004,4.8561875983,Entire home/apt,f,130.0
3420,13075,1.0,1,0.5,1.0,1,1,0,1,$56.00,52.365766662700004,4.8773124837,Private room,f,56.0
3421,13076,1.0,2,1.0,2.0,1,2,1,1,$70.00,52.368345609399995,4.8682868977,Entire home/apt,t,70.0
3422,13077,3.0,6,2.0,3.0,6,3,6,3,$350.00,52.369355775699994,4.8643801207,Entire home/apt,f,350.0
3423,13078,1.0,2,1.0,1.0,1,3,2,1,$110.00,52.3652039668,4.8615094161000005,Entire home/apt,f,110.0
3424,13079,16.0,2,1.0,1.0,1,3,30,14,$91.00,52.374051353,4.8626872882,Entire home/apt,t,91.0
3425,1308,1.0,2,1.0,1.0,1,1,6,1,$125.00,52.374147577200006,4.882829505899999,Entire home/apt,f,125.0
3426,13080,1.0,4,1.5,2.0,2,2,5,1,$210.00,52.3585462277,4.857048493,Entire home/apt,f,210.0
3427,13081,11.0,2,1.5,1.0,1,3,8,11,$84.00,52.36253129999999,4.8633252022,Entire home/apt,f,84.0
3428,13082,1.0,2,1.0,1.0,1,2,31,1,$100.00,52.366540058999995,4.8710341837,Entire home/apt,t,100.0
3429,13083,1.0,3,1.0,1.0,1,1,39,1,$99.00,52.367023150600005,4.8627335302,Entire home/apt,f,99.0
3430,13084,1.0,2,1.0,1.0,1,2,37,1,$100.00,52.3594652959,4.8649115439,Private room,t,100.0
3431,13085,2.0,2,1.5,1.0,1,2,6,2,$80.00,52.371272203100006,4.8691926068999996,Private room,f,80.0
3432,13086,1.0,1,1.0,1.0,1,1,1,1,$70.00,52.366311448199994,4.8744154507,Private room,f,70.0
3433,13087,1.0,2,1.5,1.0,1,2,3,1,$80.00,52.3607993409,4.8590930649,Entire home/apt,f,80.0
3434,13088,1.0,2,1.0,1.0,1,2,27,1,$125.00,52.3645232864,4.8636787655000004,Entire home/apt,f,125.0
3435,13089,1.0,2,1.0,1.0,1,1,14,1,$120.00,52.3710849091,4.8514761953,Entire home/apt,f,120.0
3436,1309,1.0,5,1.0,2.0,1,4,0,1,$220.00,52.3753178783,4.8879346101,Entire home/apt,f,220.0
3437,13090,1.0,4,1.0,2.0,2,2,25,1,$105.00,52.3720924002,4.866710307,Entire home/apt,f,105.0
3438,13091,1.0,2,1.0,1.0,1,5,9,1,$195.00,52.3583850504,4.8573953670000005,Entire home/apt,f,195.0
3439,13092,1.0,4,1.0,2.0,1,3,0,1,$159.00,52.3620781277,4.8530938021,Entire home/apt,f,159.0
3440,13093,1.0,5,1.0,3.0,2,5,14,1,$159.00,52.3585659337,4.859711104800001,Entire home/apt,f,159.0
3441,13094,1.0,2,1.0,1.0,1,3,7,1,$95.00,52.369281968500005,4.8733072159,Entire home/apt,f,95.0
3442,13095,1.0,1,1.0,1.0,1,2,5,1,$130.00,52.3719284626,4.8581859216000005,Entire home/apt,f,130.0
3443,13096,1.0,2,1.0,1.0,1,4,0,1,$91.00,52.3590945828,4.8528823587000005,Entire home/apt,f,91.0
3444,13097,1.0,2,1.0,1.0,1,2,3,1,$130.00,52.368066641300004,4.849853203,Entire home/apt,f,130.0
3445,13098,1.0,4,1.0,3.0,4,4,1,1,$160.00,52.3617857991,4.8537558314,Entire home/apt,t,160.0
3446,13099,1.0,4,1.0,2.0,2,3,22,1,$130.00,52.3701461612,4.866281768,Entire home/apt,f,130.0
3447,131,1.0,2,1.0,1.0,1,2,1,1,$40.00,52.3205327794,4.9693371723,Private room,t,40.0
3448,1310,1.0,2,1.0,1.0,1,4,36,1,$120.00,52.373069913,4.8813295198,Entire home/apt,f,120.0
3449,13100,1.0,2,1.0,1.0,1,3,7,1,$80.00,52.3659328056,4.8539005576,Entire home/apt,f,80.0
3450,13101,1.0,4,1.0,1.0,2,2,5,1,$110.00,52.3628971292,4.8794554111,Entire home/apt,f,110.0
3451,13102,29.0,2,1.0,1.0,1,3,0,28,$109.00,52.3632990574,4.8791108168,Entire home/apt,f,109.0
3452,13103,1.0,2,1.0,1.0,1,2,9,1,$135.00,52.368540511899994,4.8761412999,Entire home/apt,f,135.0
3453,13104,1.0,2,1.0,1.0,1,4,11,1,$105.00,52.3659619413,4.858001529,Entire home/apt,f,105.0
3454,13105,1.0,2,1.0,1.0,1,2,2,1,$90.00,52.3719456221,4.8659994950000005,Entire home/apt,f,90.0
3455,13106,2.0,4,1.0,2.0,2,2,1,2,$149.00,52.3594467738,4.8605304895999994,Private room,f,149.0
3456,13107,1.0,4,1.0,2.0,2,3,1,1,$125.00,52.367914543000005,4.8753754046,Entire home/apt,t,125.0
3457,13108,1.0,4,1.0,1.0,1,2,5,1,$164.00,52.3618473004,4.8561822437,Entire home/apt,f,164.0
3458,13109,1.0,3,1.0,1.0,2,2,18,1,$108.00,52.3625351417,4.8550668602,Entire home/apt,f,108.0
3459,1311,1.0,2,1.0,1.0,1,5,8,1,$89.00,52.383400425299996,4.8863001507,Entire home/apt,f,89.0
3460,13110,1.0,3,1.0,2.0,1,3,24,1,$150.00,52.37114962850001,4.8650263825,Entire home/apt,f,150.0
3461,13111,1.0,2,1.0,1.0,2,3,15,1,$100.00,52.372918426999995,4.8517087693,Entire home/apt,f,100.0
3462,13112,1.0,2,1.0,1.0,1,1,10,1,$102.00,52.372068890600005,4.863859682,Entire home/apt,f,102.0
3463,13113,1.0,2,1.0,1.0,1,3,55,1,$120.00,52.365264772799996,4.8680719514,Private room,f,120.0
3464,13114,1.0,2,1.0,0.0,2,1,14,1,$70.00,52.368259441199996,4.862307936600001,Private room,f,70.0
3465,13115,1.0,4,2.0,4.0,2,3,0,1,$350.00,52.365086751599996,4.8761423246,Entire home/apt,t,350.0
3466,13116,1.0,2,1.0,1.0,1,4,13,1,$95.00,52.366469395100005,4.872783919700001,Entire home/apt,f,95.0
3467,13117,28.0,2,1.0,1.0,1,2,0,28,$79.00,52.3714691739,4.852168702799999,Entire home/apt,t,79.0
3468,13118,1.0,4,2.5,3.0,1,4,1,1,$300.00,52.365614237299994,4.8766977339999995,Entire home/apt,f,300.0
3469,13119,1.0,4,1.0,2.0,1,5,51,1,$95.00,52.36942543520001,4.8705058941,Entire home/apt,f,95.0
3470,1312,1.0,4,1.0,2.0,1,3,15,1,$270.00,52.376258166499994,4.8933849748,Entire home/apt,f,270.0
3471,13120,1.0,6,1.0,3.0,4,2,11,1,$190.00,52.360931626,4.8638297919,Entire home/apt,f,190.0
3472,13121,1.0,4,1.0,1.0,1,2,0,1,$110.00,52.360536312600004,4.8591225623000005,Entire home/apt,f,110.0
3473,13122,3.0,2,1.0,1.0,1,2,68,3,$79.00,52.3642564768,4.8758473711,Private room,t,79.0
3474,13123,1.0,2,1.0,1.0,1,2,4,1,$110.00,52.3689429138,4.8625741451,Entire home/apt,f,110.0
3475,13124,1.0,2,1.0,1.0,1,1,2,1,$120.00,52.3652123425,4.8683346526,Entire home/apt,f,120.0
3476,13125,1.0,2,1.0,1.0,2,1,10,1,$105.00,52.3675242726,4.8558818747000005,Entire home/apt,f,105.0
3477,13126,1.0,3,1.5,1.0,1,2,5,1,$95.00,52.3629086515,4.8705865512,Entire home/apt,f,95.0
3478,13127,2.0,2,1.5,1.0,2,1,25,1,$150.00,52.368455938900006,4.8732004104,Entire home/apt,f,150.0
3479,13128,1.0,2,1.0,1.0,2,2,4,1,$130.00,52.3716286086,4.8738087750000005,Entire home/apt,f,130.0
3480,13129,1.0,4,1.0,1.0,2,3,14,1,$150.00,52.359360198000005,4.8509780511,Entire home/apt,f,150.0
3481,1313,1.0,4,1.0,1.0,2,1,58,1,$112.00,52.3757477378,4.8918180117,Entire home/apt,f,112.0
3482,13130,1.0,2,1.0,0.0,1,2,0,1,$125.00,52.3713038331,4.8495867724,Entire home/apt,f,125.0
3483,13131,1.0,1,1.0,1.0,1,2,1,1,$45.00,52.359570974700006,4.8623752986,Private room,f,45.0
3484,13132,1.0,2,1.0,0.0,1,2,16,1,$80.00,52.368817828999994,4.8712494769,Entire home/apt,f,80.0
3485,13133,1.0,2,1.0,1.0,1,4,3,1,$119.00,52.3674159861,4.8761617859,Entire home/apt,f,119.0
3486,13134,2.0,4,1.0,2.0,2,1,1,2,$159.00,52.3724796908,4.8537751886,Entire home/apt,f,159.0
3487,13135,1.0,2,1.0,1.0,1,4,16,1,$85.00,52.3720708513,4.8505675898,Entire home/apt,f,85.0
3488,13136,1.0,4,1.0,2.0,2,2,32,1,$300.00,52.363408149399994,4.8661537855,Entire home/apt,f,300.0
3489,13137,1.0,2,1.0,1.0,1,2,1,1,$81.00,52.3608674161,4.863364402699999,Entire home/apt,f,81.0
3490,13138,1.0,2,1.0,1.0,1,3,0,1,$110.00,52.3715681109,4.8522425679,Entire home/apt,t,110.0
3491,13139,1.0,6,1.0,3.0,1,1,5,1,$275.00,52.3616692571,4.867726798600001,Entire home/apt,f,275.0
3492,1314,2.0,2,1.0,1.0,1,1,2,2,$120.00,52.3687246272,4.89385304,Entire home/apt,f,120.0
3493,13140,1.0,4,1.0,2.0,1,3,4,1,$185.00,52.3691003071,4.8619416117,Entire home/apt,f,185.0
3494,13141,1.0,2,1.5,1.0,1,2,21,1,$199.00,52.3661902638,4.8758482569999995,Entire home/apt,f,199.0
3495,13142,1.0,2,1.0,1.0,1,2,319,1,$69.00,52.3710714488,4.861838931,Entire home/apt,f,69.0
3496,13143,1.0,4,2.0,3.0,1,2,57,1,$180.00,52.362701888400004,4.8706736377999995,Entire home/apt,t,180.0
3497,13144,1.0,7,2.0,4.0,1,2,20,1,$300.00,52.36990853100001,4.8719691247000005,Entire home/apt,f,300.0
3498,13145,2.0,2,1.0,2.0,2,2,6,1,$100.00,52.371306394099996,4.8728717501,Entire home/apt,f,100.0
3499,13146,1.0,3,1.0,1.0,2,2,3,1,$150.00,52.360935696999995,4.8662191197,Entire home/apt,f,150.0
3500,13147,1.0,1,1.0,1.0,1,2,6,1,$50.00,52.372208263000005,4.8556424594,Private room,f,50.0
3501,13148,2.0,4,1.0,2.0,1,1,2,2,$150.00,52.3726551142,4.8647227669,Entire home/apt,f,150.0
3502,13149,1.0,4,1.0,2.0,4,1,34,1,$195.00,52.3620676415,4.8693479533,Entire home/apt,t,195.0
3503,1315,1.0,2,1.0,0.0,1,4,19,1,$99.00,52.378926832,4.8927971093,Entire home/apt,f,99.0
3504,13150,1.0,2,1.0,1.0,2,2,5,1,$120.00,52.3693849687,4.867239071,Entire home/apt,f,120.0
3505,13151,1.0,3,1.0,2.0,1,7,1,1,$70.00,52.368922651400005,4.8554282636,Entire home/apt,t,70.0
3506,13152,1.0,4,1.0,1.0,1,1,47,1,$155.00,52.3609900722,4.8677141701,Entire home/apt,f,155.0
3507,13153,2.0,2,1.0,1.0,1,3,6,2,$84.00,52.366334211099996,4.8760724047,Private room,f,84.0
3508,13154,1.0,5,1.5,3.0,2,4,2,1,$220.00,52.3614798183,4.8676377221,Entire home/apt,f,220.0
3509,13155,1.0,2,1.0,1.0,1,3,1,1,$140.00,52.361852882799994,4.857512449800001,Entire home/apt,f,140.0
3510,13156,28.0,2,1.0,1.0,1,1,8,28,$79.00,52.370193728500006,4.873251038299999,Entire home/apt,t,79.0
3511,13157,1.0,2,1.0,1.0,1,2,7,1,$140.00,52.3701602644,4.8708081185,Entire home/apt,t,140.0
3512,13158,1.0,4,1.0,2.0,2,5,12,1,$116.00,52.3721357433,4.8699793387,Entire home/apt,f,116.0
3513,13159,1.0,2,1.0,1.0,1,4,4,1,$79.00,52.3644861072,4.8760368279,Private room,f,79.0
3514,1316,1.0,2,1.0,1.0,1,5,9,1,$180.00,52.3782660417,4.8823595329,Entire home/apt,f,180.0
3515,13160,2.0,6,1.0,3.0,2,2,50,1,$190.00,52.3655857878,4.8745100818,Entire home/apt,f,190.0
3516,13161,47.0,4,1.0,1.0,1,2,4,45,$139.00,52.3689903977,4.8520925406,Entire home/apt,t,139.0
3517,13162,1.0,4,1.0,2.0,2,2,3,1,$150.00,52.3597940161,4.8499131360000005,Entire home/apt,f,150.0
3518,13163,2.0,2,1.0,1.0,1,2,0,2,$75.00,52.372094957799995,4.8588567633999995,Private room,f,75.0
3519,13164,1.0,4,1.0,2.0,2,3,5,1,$250.00,52.367513024,4.8679561354,Entire home/apt,f,250.0
3520,13165,1.0,3,1.0,1.0,2,1,8,1,$85.00,52.368956226099996,4.8662384996,Private room,f,85.0
3521,13166,1.0,2,1.0,1.0,1,2,3,1,$69.00,52.3687014182,4.8671794574,Entire home/apt,t,69.0
3522,13167,1.0,2,1.0,1.0,2,2,37,1,$124.00,52.36053693189999,4.867217634,Entire home/apt,f,124.0
3523,13168,1.0,2,1.0,1.0,1,2,31,1,$109.00,52.3700281744,4.8733936603,Entire home/apt,f,109.0
3524,13169,1.0,4,1.0,1.0,1,2,19,1,$120.00,52.362659315500004,4.866457532,Entire home/apt,f,120.0
3525,1317,1.0,4,1.0,2.0,4,20,3,1,$80.00,52.3827835842,4.8821918534,Entire home/apt,f,80.0
3526,13170,1.0,2,1.0,1.0,2,2,20,1,$115.00,52.3616834454,4.8526652062,Entire home/apt,f,115.0
3527,13171,1.0,4,1.5,2.0,1,1,1,1,$150.00,52.3721304163,4.8609747051,Entire home/apt,f,150.0
3528,13172,1.0,2,1.0,1.0,1,2,0,1,$90.00,52.3609307106,4.8552161388999995,Entire home/apt,f,90.0
3529,13173,3.0,2,1.0,1.0,1,2,137,3,$45.00,52.3624502547,4.8652394467,Private room,f,45.0
3530,13174,1.0,2,1.0,1.0,2,3,2,1,$89.00,52.3675131416,4.8661835125,Entire home/apt,f,89.0
3531,13175,1.0,2,2.0,1.0,2,1,15,1,$75.00,52.37092667020001,4.8604316582,Private room,f,75.0
3532,13176,1.0,2,1.0,1.0,1,5,7,1,$120.00,52.3647695227,4.8761009268,Entire home/apt,f,120.0
3533,13177,1.0,2,1.0,1.0,1,2,156,1,$40.00,52.3668908353,4.8684836554,Private room,f,40.0
